university_id,name,campus,city,province,type,delivery_mode,shift,fee_per_semester,merit_min,scholarships_offered,metrics,prospectus_url,xai_explanation,website,hec_category,market_value,affordability_rank,manual_check_required
U149_EVE,University of South Punjab,Multan Campus,Multan,Punjab,Public,On-campus,Evening,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://usp.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://usp.edu.pk/,,,,False
U150_MOR,University of Agriculture Faisalabad (UAF),Main Campus,Faisalabad,Punjab,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uaf.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uaf.edu.pk/,,,,False
U151_MOR,University of Education Lahore,Township Campus,Lahore,Punjab,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://ue.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://ue.edu.pk/,,,,False
U151_EVE,University of Education Lahore,Township Campus,Lahore,Punjab,Public,On-campus,Evening,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://ue.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://ue.edu.pk/,,,,False
U152_MOR,Lahore College for Women University (LCWU),Jail Road Campus,Lahore,Punjab,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://lcwu.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://lcwu.edu.pk/,,,,False
U153_MOR,University of Gujranwala,Main Campus,Gujranwala,Punjab,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uog.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uog.edu.pk/,,,,False
U153_EVE,University of Gujranwala,Main Campus,Gujranwala,Punjab,Public,On-campus,Evening,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uog.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uog.edu.pk/,,,,False
U154_MOR,Govt College Women Univ Faisalabad,Main Campus,Faisalabad,Punjab,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://gcwuf.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://gcwuf.edu.pk/,,,,False
U155_MOR,University of Faisalabad,Main Campus,Faisalabad,Punjab,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uof.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uof.edu.pk/,,,,False
U156_MOR,University of Chakwal,Main Campus,Chakwal,Punjab,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uochakwal.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uochakwal.edu.pk/,,,,False
U157_MOR,University of Jhang,Main Campus,Jhang,Punjab,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uoj.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uoj.edu.pk/,,,,False
U158_MOR,University of Narowal,Main Campus,Narowal,Punjab,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uon.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uon.edu.pk/,,,,False
U159_MOR,Women University Multan,Main Campus,Multan,Punjab,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://wum.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://wum.edu.pk/,,,,False
U160_MOR,University of Home Economics,Main Campus,Lahore,Punjab,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uhe.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uhe.edu.pk/,,,,False
U161_MOR,National Textile University,Main Campus,Faisalabad,Punjab,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://ntu.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://ntu.edu.pk/,,,,False
U162_MOR,MUST Mirpur,Main Campus,Mirpur,Azad Jammu & Kashmir,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://must.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://must.edu.pk/,,,,False
U162_EVE,MUST Mirpur,Main Campus,Mirpur,Azad Jammu & Kashmir,Public,On-campus,Evening,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://must.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://must.edu.pk/,,,,False
U163_MOR,Uni of Azad Jammu & Kashmir,Main Campus,Muzaffarabad,Azad Jammu & Kashmir,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uajk.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uajk.edu.pk/,,,,False
U163_EVE,Uni of Azad Jammu & Kashmir,Main Campus,Muzaffarabad,Azad Jammu & Kashmir,Public,On-campus,Evening,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uajk.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uajk.edu.pk/,,,,False
U164_MOR,Uni of Poonch,Main Campus,Rawalakot,Azad Jammu & Kashmir,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uop.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uop.edu.pk/,,,,False
U165_MOR,Dawood Uni of Eng & Tech,Main Campus,Karachi,Sindh,Private,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://duet.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://duet.edu.pk/,,,,False
U166_MOR,Indus University,Main Campus,Karachi,Sindh,Private,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://indus.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://indus.edu.pk/,,,,False
U167_MOR,Sukkur IBA University,Main Campus,Sukkur,Sindh,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://sukkuriba.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://sukkuriba.edu.pk/,,,,False
U167_EVE,Sukkur IBA University,Main Campus,Sukkur,Sindh,Public,On-campus,Evening,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://sukkuriba.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://sukkuriba.edu.pk/,,,,False
U168_MOR,Govt College Uni Hyderabad,Main Campus,Hyderabad,Sindh,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://gcuhyd.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://gcuhyd.edu.pk/,,,,False
U169_MOR,Uni of Agriculture Peshawar,Main Campus,Peshawar,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uafp.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uafp.edu.pk/,,,,False
U170_MOR,UET Bannu,Main Campus,Bannu,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uetbannu.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uetbannu.edu.pk/,,,,False
U170_EVE,UET Bannu,Main Campus,Bannu,Khyber Pakhtunkhwa,Public,On-campus,Evening,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uetbannu.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uetbannu.edu.pk/,,,,False
U171_MOR,UET Kohat,Main Campus,Kohat,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uetkohat.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uetkohat.edu.pk/,,,,False
U172_MOR,UET Abbottabad,Main Campus,Abbottabad,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uetabbottabad.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uetabbottabad.edu.pk/,,,,False
U173_MOR,Khushal Khan Khattak Uni,Main Campus,Karak,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://kkku.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://kkku.edu.pk/,,,,False
U174_MOR,Bacha Khan University,Main Campus,Charsadda,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://bkuc.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://bkuc.edu.pk/,,,,False
U175_MOR,Uni of Lakki Marwat,Main Campus,Lakki Marwat,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://ulm.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://ulm.edu.pk/,,,,False
U176_MOR,Uni of Shangla,Main Campus,Shangla,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uos.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uos.edu.pk/,,,,False
U177_MOR,Uni of Swabi,Main Campus,Swabi,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uoswabi.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uoswabi.edu.pk/,,,,False
U178_MOR,Women Uni Swabi,Main Campus,Swabi,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://wuswabi.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://wuswabi.edu.pk/,,,,False
U179_MOR,Gomal University,Main Campus,D.I. Khan,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://gu.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://gu.edu.pk/,,,,False
U180_MOR,Uni of Agri D.I. Khan,Main Campus,D.I. Khan,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uoadik.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uoadik.edu.pk/,,,,False
U181_MOR,Qurtuba Uni,Main Campus,D.I. Khan,Khyber Pakhtunkhwa,Private,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://qurtuba.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://qurtuba.edu.pk/,,,,False
U182_MOR,FATA University,Main Campus,Akhorwal,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://fata.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://fata.edu.pk/,,,,False
U183_MOR,Gandhara University,Main Campus,Peshawar,Khyber Pakhtunkhwa,Private,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://gu.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://gu.edu.pk/,,,,False
U184_MOR,Uni of Sindh,Main Campus,Jamshoro,Sindh,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://usindh.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://usindh.edu.pk/,,,,False
U185_MOR,Sindh Agri Uni,Main Campus,Tandojam,Sindh,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://sau.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://sau.edu.pk/,,,,False
U186_MOR,SALU,Main Campus,Khairpur,Sindh,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://salu.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://salu.edu.pk/,,,,False
U187_MOR,Isra University,Main Campus,Hyderabad,Sindh,Private,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://isra.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://isra.edu.pk/,,,,False
U188_MOR,Lasbela Uni,Main Campus,Lasbela,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://luawms.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://luawms.edu.pk/,,,,False
U189_MOR,Uni of Loralai,Main Campus,Loralai,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uol.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uol.edu.pk/,,,,False
U190_MOR,MCKR Uni,Main Campus,Sibi,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://mckru.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://mckru.edu.pk/,,,,False
U191_MOR,National University of Modern Languages (NUML),Hyderabad Campus,Hyderabad,Sindh,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://numl.edu.pk/admissions,NULL - Agent fetch real-time fee for demanded dept,https://numl.edu.pk/admissions,,,,False
U192_MOR,National University of Modern Languages (NUML),Quetta Campus,Quetta,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://numl.edu.pk/admissions,NULL - Agent fetch real-time fee for demanded dept,https://numl.edu.pk/admissions,,,,False
U193_MOR,National University of Modern Languages (NUML),Faisalabad Campus,Faisalabad,Punjab,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://numl.edu.pk/admissions,NULL - Agent fetch real-time fee for demanded dept,https://numl.edu.pk/admissions,,,,False
